id,Usage,timestamp,actual_0,actual_1,actual_2,actual_3,actual_4,actual_5,actual_6,actual_7,actual_8,actual_9,actual_10,actual_11,actual_12,actual_13,actual_14,actual_15,actual_16,actual_17,actual_18,actual_19,actual_20,actual_21,actual_22,actual_23
2162,Public,2023-05-03 06:00:00+07:00,2431.577,2780.705,6581.86,12767.606,15604.734,30285.438,28114.757,20793.479,13872.906,13229.933,8059.372,2625.21,3267.502,3176.062,3301.775,2944.716,2983.38,2395.826,2559.483,2322.466,2341.358,2361.606,2386.404,2468.14
2163,Public,2023-06-02 14:00:00+07:00,21189.14,17360.818,13132.25,3271.504,3610.913,3727.757,3548.667,3314.317,3300.243,2920.141,2936.923,2742.112,2728.15,2635.512,2582.624,2667.118,3047.771,2844.887,8316.23,16637.837,18938.591,19920.361,19342.866,21993.058
2164,Public,2023-07-23 11:00:00+07:00,6539.481,8260.45,14809.007,17345.024,15769.886,10157.778,2910.284,2887.522,3191.649,3352.769,2969.856,2886.353,2741.308,2527.69,2606.216,2471.982,2361.334,2469.242,2534.743,2645.465,2576.773,3763.46,13422.42,16816.732
2165,Public,2023-02-26 13:00:00+07:00,10690.3,10585.708,10718.069,3751.145,2955.933,2842.523,3307.803,2761.251,2744.945,2650.174,2539.38,2493.27,2371.977,2279.325,2238.657,2304.946,2406.437,2348.557,2263.96,5963.981,8353.451,17193.96,17358.526,10736.92
2166,Public,2023-09-23 00:00:00+07:00,6291.141,6098.295,5531.55,6184.802,6053.495,5591.225,6310.522,4970.369,5575.493,10986.757,15698.099,24263.526,17776.485,16762.049,16704.938,17730.063,16459.002,10325.861,9847.052,8138.86,8222.379,6183.79,5922.36,5591.883
2167,Public,2023-03-30 12:00:00+07:00,10110.837,17081.845,22399.097,15471.237,8391.695,2878.584,2784.1,2916.655,2638.92,2687.629,2652.706,2427.154,2206.103,2226.639,2184.648,2227.453,2310.726,2455.106,2304.194,2784.768,5625.376,11209.057,17518.195,16748.914
2168,Public,2023-08-10 08:00:00+07:00,2735.085,8117.114,8112.803,8913.252,5115.604,9937.546,9844.202,8717.752,5032.977,2573.018,2867.595,2890.142,2949.274,2848.115,2936.722,2968.65,2567.007,2457.491,2558.648,2529.393,2407.79,2397.938,2513.065,2417.589
2169,Public,2023-02-14 13:00:00+07:00,18617.23,19173.172,17927.932,13134.252,3175.422,3069.529,2762.057,2880.851,2744.316,2693.656,2745.507,2345.75,2292.062,2314.769,2465.033,2490.583,2310.202,2366.261,2638.013,5593.75,8533.57,19728.868,17488.441,16346.94
2170,Public,2023-03-21 13:00:00+07:00,13122.034,14797.893,13761.381,8460.035,2652.653,2729.924,3012.01,2989.219,3113.906,2724.28,2515.504,2607.879,2444.054,2474.94,2428.602,2542.848,2351.401,2380.912,2624.989,5799.625,12907.932,14904.951,14584.075,10914.815
2171,Public,2023-05-02 07:00:00+07:00,2365.738,5603.394,11431.852,12646.941,13661.639,16204.576,20149.414,21151.567,15754.107,8831.24,3808.106,3608.644,3165.164,3257.19,3148.766,3009.549,2836.515,2544.366,2363.136,2541.792,2441.97,2362.809,2273.073,2431.577
2172,Public,2023-08-07 15:00:00+07:00,4419.107,2541.005,2688.504,2642.492,2761.175,2670.399,2425.11,2276.698,2582.874,2344.106,2423.79,2416.439,2351.315,2375.743,2394.426,2501.9,2272.85,2729.089,2774.854,2590.025,2586.747,2574.132,2337.774,2694.873
2173,Public,2023-01-08 18:00:00+07:00,2710.955,2355.17,2917.706,3012.921,2656.537,2507.782,2333.124,2445.977,2423.363,2262.633,2214.344,2275.483,2301.872,2172.266,3257.494,4403.226,13621.138,21173.556,11376.809,19348.505,23279.981,20546.896,6975.698,2624.08
2174,Public,2023-08-10 01:00:00+07:00,2282.679,2529.937,2486.167,2311.159,2266.707,2428.873,2569.241,2735.085,8117.114,8112.803,8913.252,5115.604,9937.546,9844.202,8717.752,5032.977,2573.018,2867.595,2890.142,2949.274,2848.115,2936.722,2968.65,2567.007
2175,Public,2023-04-03 01:00:00+07:00,2084.073,2126.107,2178.79,2155.421,2052.96,2256.363,2114.017,5170.4,6937.078,15774.484,18521.162,11488.378,15468.471,20154.736,18166.734,10382.598,1922.445,1909.925,1959.468,1935.636,1844.085,1982.778,1651.64,1726.374
2176,Public,2023-01-13 11:00:00+07:00,18451.697,21663.105,27846.525,25954.314,16256.968,7664.467,4002.326,3276.898,2537.774,2701.572,2477.233,2350.964,2426.653,2381.4,2538.59,2308.962,2352.319,2324.802,2198.187,2208.164,2133.408,3621.301,12076.929,20956.005
2177,Public,2023-08-13 11:00:00+07:00,8276.968,6413.101,10109.925,11868.639,13603.351,7841.064,3547.228,3352.207,3117.627,3092.372,2811.379,2716.224,2658.36,2606.802,2312.796,2360.75,2297.534,2401.007,2523.389,2555.116,2935.494,3827.591,6938.664,8156.233
2178,Public,2023-02-20 10:00:00+07:00,19711.098,19451.714,15378.682,23939.67,24882.531,20363.996,8705.372,3945.662,4085.418,4251.134,3958.938,4201.609,4248.615,3587.785,2330.925,2247.909,2336.484,2485.123,2436.589,2245.326,2481.357,2378.515,4663.506,13959.493
2179,Public,2023-04-03 00:00:00+07:00,2075.25,2084.073,2126.107,2178.79,2155.421,2052.96,2256.363,2114.017,5170.4,6937.078,15774.484,18521.162,11488.378,15468.471,20154.736,18166.734,10382.598,1922.445,1909.925,1959.468,1935.636,1844.085,1982.778,1651.64
2180,Public,2023-09-06 11:00:00+07:00,13268.726,8798.692,8759.109,3208.882,2916.578,4676.085,4032.601,2729.08,2676.465,2427.597,2341.522,2314.434,2332.091,2122.505,2118.753,2145.566,2140.594,2271.026,2375.642,2427.737,2409.972,2544.048,11809.703,13981.069
2181,Public,2023-07-26 16:00:00+07:00,8728.632,7891.337,3911.412,2793.887,2645.154,2492.164,2764.628,2411.913,2229.373,1988.283,2000.365,2050.806,2229.188,2195.091,2228.834,2488.171,2718.285,3381.403,8697.086,13936.727,7536.61,15282.045,15670.738,13334.959
2182,Public,2023-09-03 23:00:00+07:00,2858.662,2459.867,2237.815,2234.223,2393.324,2213.017,2216.813,2555.929,2684.297,7811.588,18796.257,23212.365,26503.519,25243.268,31916.969,27627.285,21752.256,12699.332,2821.86,2942.997,2873.79,2858.8,2851.742,2515.62
2183,Public,2023-02-13 00:00:00+07:00,2424.459,2320.762,2296.928,2190.728,2202.446,2354.904,2321.617,2288.15,7562.343,18585.794,20849.177,18916.654,13231.621,20433.796,23792.326,19787.305,13165.008,6443.164,3440.66,2962.006,3053.707,2911.052,2796.745,2727.587
2184,Public,2023-06-03 04:00:00+07:00,2582.624,2667.118,3047.771,2844.887,8316.23,16637.837,18938.591,19920.361,19342.866,21993.058,17593.24,16053.937,11743.59,4194.374,4341.363,4068.773,4147.44,4447.448,2913.755,2677.519,2442.281,2376.599,2556.292,2565.489
2185,Public,2023-02-28 09:00:00+07:00,12684.702,22051.102,22860.271,15960.981,19592.208,20413.897,17926.531,11250.536,3138.433,3193.019,2938.967,3180.416,2700.279,2777.089,2509.21,2567.152,2674.265,2499.822,2486.086,2626.023,2537.893,2646.684,3136.94,6509.29
2186,Public,2023-08-05 15:00:00+07:00,2361.331,2288.304,2284.743,2615.904,2920.724,2700.136,2509.383,2337.975,2316.269,2276.076,2223.759,2400.728,2173.94,2266.384,2296.547,2614.359,2269.165,2225.667,3411.732,4567.176,2226.926,2325.763,2471.163,2354.042
2187,Public,2023-04-07 06:00:00+07:00,2054.258,2027.884,4628.518,6541.038,11490.093,15762.798,9896.465,16486.872,18240.22,18151.212,9467.207,2562.424,2900.755,2951.372,3164.21,2425.735,2446.218,2547.271,2316.98,2234.341,2038.903,1922.871,2042.582,1900.46
2188,Public,2023-02-12 23:00:00+07:00,2568.5,2424.459,2320.762,2296.928,2190.728,2202.446,2354.904,2321.617,2288.15,7562.343,18585.794,20849.177,18916.654,13231.621,20433.796,23792.326,19787.305,13165.008,6443.164,3440.66,2962.006,3053.707,2911.052,2796.745
2189,Public,2023-06-01 18:00:00+07:00,4805.393,4833.382,4629.761,4299.852,4566.912,4211.998,3669.823,2272.357,2364.214,2394.001,2502.847,2408.743,2770.957,2892.42,6966.596,16431.318,16870.736,18113.784,11662.071,16113.819,21189.14,17360.818,13132.25,3271.504
2190,Public,2023-04-08 22:00:00+07:00,2490.492,2445.548,2347.085,2275.047,2104.007,1950.181,1879.037,1910.163,2246.76,2042.741,4077.559,5722.198,5950.634,6182.551,6680.847,6129.653,6005.412,6059.3,2861.925,2467.711,2611.937,2748.676,2782.852,2799.32
2191,Public,2023-07-07 23:00:00+07:00,2818.205,2560.815,2600.079,2558.767,2412.208,2361.381,2384.544,2649.235,3037.326,6316.534,18623.885,20691.214,18873.36,12256.332,14229.049,15308.127,17171.101,9990.764,2683.915,2741.583,2826.912,2799.999,2524.477,2493.144
2192,Public,2023-02-20 09:00:00+07:00,12804.729,19711.098,19451.714,15378.682,23939.67,24882.531,20363.996,8705.372,3945.662,4085.418,4251.134,3958.938,4201.609,4248.615,3587.785,2330.925,2247.909,2336.484,2485.123,2436.589,2245.326,2481.357,2378.515,4663.506
2193,Public,2023-08-12 14:00:00+07:00,11424.81,11747.277,8157.843,4856.145,4281.468,3212.065,3023.599,2855.933,2551.844,2539.821,2515.874,2281.814,2478.815,2367.893,2288.878,2222.204,2802.438,3039.967,3619.279,7040.486,7858.618,8276.968,6413.101,10109.925
2194,Public,2023-06-04 21:00:00+07:00,3057.627,2796.511,2783.566,2476.864,2503.256,2546.753,2541.054,2586.301,2458.43,2612.837,2576.06,5639.578,22143.856,27184.752,24522.275,16826.996,22200.075,22257.415,22789.998,18120.614,4803.302,3280.391,3394.991,3119.071
2195,Public,2023-02-14 00:00:00+07:00,2331.978,2475.194,2393.163,2410.844,2326.241,2293.23,2383.629,2543.086,5483.94,16345.418,17388.516,16847.394,11668.782,18617.23,19173.172,17927.932,13134.252,3175.422,3069.529,2762.057,2880.851,2744.316,2693.656,2745.507
2196,Public,2023-07-18 01:00:00+07:00,2736.105,2455.922,2501.237,2614.574,2501.406,2569.963,2539.019,9548.959,23697.116,20685.804,20683.357,11801.312,43410.754,27673.001,24057.562,16756.112,6731.202,5446.932,5167.637,5208.498,5357.629,3987.027,3811.794,3018.143
2197,Public,2023-06-28 05:00:00+07:00,2481.754,2729.025,2588.22,3171.986,6714.785,7324.747,8318.952,7055.737,7588.845,7915.529,8159.335,7442.369,2947.048,3121.058,2954.164,2897.472,2718.898,2917.36,2616.761,2483.733,2366.364,2485.11,2628.04,2690.557
2198,Public,2023-02-27 02:00:00+07:00,2279.325,2238.657,2304.946,2406.437,2348.557,2263.96,5963.981,8353.451,17193.96,17358.526,10736.92,16376.509,17859.117,19027.723,11142.785,3445.671,2773.735,3256.534,3355.891,3035.974,2934.502,2608.75,2592.935,2433.484
2199,Public,2023-09-06 19:00:00+07:00,2676.465,2427.597,2341.522,2314.434,2332.091,2122.505,2118.753,2145.566,2140.594,2271.026,2375.642,2427.737,2409.972,2544.048,11809.703,13981.069,15415.346,12202.809,17862.401,16284.958,11783.512,6689.907,2609.971,2724.307
2200,Public,2023-06-21 16:00:00+07:00,2835.596,2737.078,2999.566,2777.662,2636.87,2744.373,2692.597,2764.905,2547.154,2647.201,2654.256,2568.116,2498.693,2538.656,2544.949,2626.331,2713.35,3701.832,8814.365,11840.683,4782.874,7431.914,6914.402,6923.786
2201,Public,2023-09-22 19:00:00+07:00,4758.4,6463.07,6306.831,6942.688,6736.348,6291.141,6098.295,5531.55,6184.802,6053.495,5591.225,6310.522,4970.369,5575.493,10986.757,15698.099,24263.526,17776.485,16762.049,16704.938,17730.063,16459.002,10325.861,9847.052
2202,Public,2023-09-07 21:00:00+07:00,2503.188,2321.846,2226.436,2187.885,2357.499,2131.203,2283.051,2281.963,2159.713,2375.837,2969.349,3657.672,10077.179,15211.003,19119.364,16562.031,22268.114,21672.627,17914.418,9541.369,3030.829,2931.478,2923.894,2548.279
2203,Public,2023-07-30 05:00:00+07:00,2089.808,2296.227,2338.607,2665.473,5592.598,6249.57,6327.798,7459.421,7896.251,6315.457,6370.598,4764.326,2596.61,2386.688,2563.786,2421.477,2207.186,2404.331,2437.562,2439.625,1991.018,2231.831,2068.374,2124.578
2204,Public,2023-06-02 01:00:00+07:00,2272.357,2364.214,2394.001,2502.847,2408.743,2770.957,2892.42,6966.596,16431.318,16870.736,18113.784,11662.071,16113.819,21189.14,17360.818,13132.25,3271.504,3610.913,3727.757,3548.667,3314.317,3300.243,2920.141,2936.923
2205,Public,2023-06-16 08:00:00+07:00,7952.266,15300.973,17301.72,22449.72,12983.846,19278.556,18589.931,19665.138,8284.351,3253.578,3353.383,3045.582,3272.875,2954.646,2863.192,2837.41,2866.221,2653.939,2525.365,2489.803,2414.968,2426.831,2863.433,2584.279
2206,Public,2023-08-06 20:00:00+07:00,2643.45,2695.322,2642.723,2482.955,2458.663,2236.602,2291.171,2284.876,2402.622,2230.918,2476.658,2467.505,2998.15,3402.703,3370.258,4627.211,3279.53,4765.277,5797.544,4419.107,2541.005,2688.504,2642.492,2761.175
2207,Public,2023-06-14 16:00:00+07:00,4824.856,2597.103,2833.197,2471.574,2644.791,2661.343,2536.093,2546.297,2443.465,2466.936,2439.351,2459.601,2574.972,2373.245,2477.489,3095.228,7615.958,17177.644,13972.397,15086.901,9404.717,13233.712,10682.794,7862.82
2208,Public,2023-09-22 20:00:00+07:00,6463.07,6306.831,6942.688,6736.348,6291.141,6098.295,5531.55,6184.802,6053.495,5591.225,6310.522,4970.369,5575.493,10986.757,15698.099,24263.526,17776.485,16762.049,16704.938,17730.063,16459.002,10325.861,9847.052,8138.86
2209,Public,2023-04-15 02:00:00+07:00,1671.768,1699.904,1705.34,1688.785,1900.986,1612.612,4410.179,13087.364,19628.636,19557.385,14891.039,17968.91,15646.505,13621.288,6606.33,2848.987,2625.179,2572.151,2595.699,2417.482,2402.909,2270.694,2415.068,2140.524
2210,Public,2023-03-24 16:00:00+07:00,12319.583,6182.694,3847.751,3121.542,2900.838,2661.49,2473.976,2396.272,2370.466,2196.902,2159.625,2113.064,2154.695,2137.863,2223.7,2513.021,4421.768,10414.476,17148.827,13405.549,10169.488,13880.36,15418.079,15104.184
2211,Public,2023-09-05 03:00:00+07:00,2256.726,2403.655,2274.339,2590.186,2444.089,3076.477,6582.6,12698.742,15795.159,12268.833,14798.135,16930.427,15377.774,6349.737,3365.151,3040.9,2820.208,2555.074,2613.53,2543.244,2418.621,2314.716,2268.885,2434.109
2212,Public,2023-06-11 13:00:00+07:00,10697.825,8648.204,8386.536,6688.418,4344.287,4518.035,4245.838,3407.954,3122.203,2931.053,2823.791,2612.123,2477.468,2642.958,2768.11,2705.158,2501.271,2806.774,3463.148,7953.958,19094.977,21060.304,23251.569,17799.792
2213,Public,2023-04-15 22:00:00+07:00,2402.909,2270.694,2415.068,2140.524,2108.542,2062.478,1976.056,1974.655,2395.573,2131.771,4229.264,6746.928,8576.25,8487.275,6667.066,8576.891,8541.087,8061.173,3179.086,2647.746,2650.532,2551.601,2664.823,2464.16
2214,Public,2023-09-11 21:00:00+07:00,2420.331,2335.574,2200.883,2360.698,2357.039,2127.199,2121.225,2160.49,2137.545,2454.217,2482.002,3015.713,6051.631,7850.554,9025.862,4404.425,11631.463,12318.049,10359.006,6720.493,3069.974,2576.166,2634.299,2622.074
2215,Public,2023-06-18 05:00:00+07:00,2521.8,2987.135,3505.853,3794.662,7467.699,8133.239,19316.489,15599.398,16719.887,13673.083,14130.862,12191.288,5438.273,3462.551,3621.142,3478.412,3150.789,2920.574,2699.247,2569.871,2468.122,2471.207,2419.913,2776.109
2216,Public,2023-09-02 01:00:00+07:00,2413.379,2285.804,2253.018,2382.774,2159.966,2486.983,2629.74,2790.514,2973.018,2609.301,4884.906,9369.874,14283.598,16526.328,13192.004,10272.201,3297.419,3082.78,2874.277,2941.084,2536.54,2497.836,2547.635,2494.641
2217,Public,2023-06-23 09:00:00+07:00,7564.248,9658.824,22024.561,22023.547,26750.352,26084.952,20711.227,7712.242,3895.744,3691.502,3249.802,2767.967,2516.54,2550.197,2657.874,2429.138,2386.031,2607.099,2403.212,2346.485,2268.482,2589.09,2384.284,3402.238
2218,Public,2023-05-18 13:00:00+07:00,15394.953,22257.137,13675.797,12253.269,5122.15,3110.829,3012.954,2743.392,2449.671,2412.204,2303.461,2180.8,2309.242,2224.524,2344.31,2142.125,2050.977,2418.203,2264.365,8187.206,17525.626,19075.042,19088.912,15439.749
2219,Public,2023-02-12 04:00:00+07:00,2122.637,2108.578,2189.699,2843.496,4859.437,6716.857,6543.752,12110.944,10019.924,14529.024,14501.451,12483.159,6756.703,5549.806,3755.377,2917.604,2740.887,2812.443,2643.935,2568.5,2424.459,2320.762,2296.928,2190.728
2220,Public,2023-09-30 10:00:00+07:00,6072.549,6292.671,3050.024,4956.186,4303.49,5874.179,4193.314,2132.247,2291.21,2043.268,2376.901,2124.219,1939.907,2730.557,2119.529,2056.623,1905.074,2002.712,2017.532,1891.306,2120.095,2495.659,3335.829,7500.356
2221,Public,2023-09-24 04:00:00+07:00,6345.868,6050.551,5752.215,4900.579,9546.161,17247.517,24518.797,22265.467,18929.952,22658.851,23460.175,18817.902,16247.492,12128.589,8308.08,10248.409,9309.349,8267.249,9753.002,9408.814,10080.302,8998.228,7477.683,8257.961
2222,Public,2023-06-29 02:00:00+07:00,2485.11,2628.04,2690.557,2521.363,2863.602,3010.692,2955.929,7352.863,13306.212,17546.046,6771.112,9559.888,9698.384,9559.189,5886.557,3119.363,3115.729,3011.256,3145.169,3130.216,2732.311,2544.099,2648.936,2432.989
2223,Public,2023-03-21 21:00:00+07:00,3113.906,2724.28,2515.504,2607.879,2444.054,2474.94,2428.602,2542.848,2351.401,2380.912,2624.989,5799.625,12907.932,14904.951,14584.075,10914.815,14272.668,16258.572,13715.602,8029.395,2885.554,2547.491,2718.559,3004.405
2224,Public,2023-05-23 15:00:00+07:00,3486.291,2758.464,2658.252,3234.757,3163.42,3152.557,2707.593,2448.151,2336.029,2261.969,2424.187,2272.478,2312.366,2504.76,2387.756,2601.485,2757.794,7670.864,16842.622,16691.255,17914.534,11612.27,19049.1,22878.932
2225,Public,2023-04-04 11:00:00+07:00,16825.642,11346.989,17692.027,18808.504,17360.33,11436.643,2604.613,1968.38,2000.576,2127.644,2065.274,1962.908,1892.434,1779.205,1679.384,1664.121,1711.622,1805.59,1644.519,1708.12,1706.956,3990.393,10071.467,18880.826
2226,Public,2023-09-06 01:00:00+07:00,2268.885,2434.109,2221.736,2351.137,2225.446,2619.983,2668.382,2824.668,5826.577,8974.573,13268.726,8798.692,8759.109,3208.882,2916.578,4676.085,4032.601,2729.08,2676.465,2427.597,2341.522,2314.434,2332.091,2122.505
2227,Public,2023-07-22 08:00:00+07:00,5305.89,26289.246,26406.154,24919.241,23982.981,23192.827,19876.45,7682.522,5548.024,3127.149,3609.768,3481.763,3523.568,3270.318,3277.839,3065.932,2401.892,2332.807,2373.16,2563.647,2261.223,2371.608,2643.354,2912.521
2228,Public,2023-08-10 16:00:00+07:00,5032.977,2573.018,2867.595,2890.142,2949.274,2848.115,2936.722,2968.65,2567.007,2457.491,2558.648,2529.393,2407.79,2397.938,2513.065,2417.589,4793.017,18392.617,16352.002,16516.403,9710.304,14539.15,8134.529,7132.025
2229,Public,2023-06-16 00:00:00+07:00,2444.431,2388.333,2448.365,2571.961,2366.112,2463.524,2729.015,2415.52,7952.266,15300.973,17301.72,22449.72,12983.846,19278.556,18589.931,19665.138,8284.351,3253.578,3353.383,3045.582,3272.875,2954.646,2863.192,2837.41
2230,Public,2023-04-04 06:00:00+07:00,1895.781,1747.963,5129.073,11598.754,18595.798,16825.642,11346.989,17692.027,18808.504,17360.33,11436.643,2604.613,1968.38,2000.576,2127.644,2065.274,1962.908,1892.434,1779.205,1679.384,1664.121,1711.622,1805.59,1644.519
2231,Public,2023-04-21 15:00:00+07:00,17984.942,5322.627,3254.504,4073.752,3784.36,3447.159,3179.918,2994.605,3077.996,2857.962,2656.171,2702.354,2616.961,2689.441,2505.624,2943.839,2845.615,5959.099,11545.957,19894.136,18650.232,10338.903,15459.105,22862.657
2232,Public,2023-01-19 19:00:00+07:00,3281.711,2814.099,2795.763,2557.296,2480.043,2601.212,2415.15,2403.204,2336.627,2251.438,2312.928,2364.611,2516.875,4223.548,6558.266,11099.513,19300.731,11264.479,21169.958,22890.438,21395.07,11658.948,3741.486,4422.326
2233,Public,2023-09-11 22:00:00+07:00,2335.574,2200.883,2360.698,2357.039,2127.199,2121.225,2160.49,2137.545,2454.217,2482.002,3015.713,6051.631,7850.554,9025.862,4404.425,11631.463,12318.049,10359.006,6720.493,3069.974,2576.166,2634.299,2622.074,2340.829
2234,Public,2023-01-05 02:00:00+07:00,2224.879,2272.487,2243.908,2294.271,2652.081,2318.488,4277.345,12230.89,18958.534,18150.164,9944.98,21385.386,22627.559,9570.107,3332.368,2693.8,3234.16,3340.42,3076.415,2806.155,2857.043,2580.072,2322.949,2233.599
2235,Public,2023-07-13 13:00:00+07:00,27437.228,27725.515,23188.129,8689.044,2786.63,3189.153,3105.822,3086.425,3165.576,3054.214,2713.745,2667.741,2490.408,2686.657,2837.38,2558.51,2553.802,2840.917,3123.393,6777.592,10522.933,23750.643,22611.409,12904.61
2236,Public,2023-06-05 03:00:00+07:00,2541.054,2586.301,2458.43,2612.837,2576.06,5639.578,22143.856,27184.752,24522.275,16826.996,22200.075,22257.415,22789.998,18120.614,4803.302,3280.391,3394.991,3119.071,3212.549,2813.538,2674.401,2528.025,2422.181,2494.845
2237,Public,2023-07-29 15:00:00+07:00,6671.162,4524.779,2185.308,2549.57,2449.899,2723.64,2463.93,2639.54,2268.38,2093.825,1983.495,2114.734,2125.338,2245.903,2089.808,2296.227,2338.607,2665.473,5592.598,6249.57,6327.798,7459.421,7896.251,6315.457
2238,Public,2023-01-26 06:00:00+07:00,2347.877,2203.558,4767.566,15766.496,21065.673,18050.259,11070.054,21030.468,21738.764,19231.174,13025.69,3378.57,2917.915,2981.784,3086.662,3059.079,2993.091,2818.426,2791.8,2383.818,2326.556,2330.64,2342.653,2416.694
2239,Public,2023-07-22 19:00:00+07:00,3481.763,3523.568,3270.318,3277.839,3065.932,2401.892,2332.807,2373.16,2563.647,2261.223,2371.608,2643.354,2912.521,2881.665,6024.805,6412.655,6539.481,8260.45,14809.007,17345.024,15769.886,10157.778,2910.284,2887.522
2240,Public,2023-05-24 17:00:00+07:00,2592.475,3095.508,3042.549,2773.19,2659.386,2759.701,2593.696,2260,2279.247,2241.939,2243.733,2192.81,2214.323,2631.932,2524.225,4975.401,15936.508,19718.706,19239.969,14126.853,19083.984,21641.3,9764.662,5368.386
