timestamp,solar_irrad,module_temp,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),weather_code (wmo code),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),is_day (),sunshine_duration (s),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²)
2022-08-02 04:00:00+07:00,0.03,25.677,24.1,98,23.8,29.5,0.0,0.0,3,1005.3,970.3,93,45,38,100,0.06,4.0,8.1,170,167,7.2,0,0.0,0.0,0.0,0.0,0.0
2022-08-02 05:00:00+07:00,0.307,26.067,24.1,96,23.4,29.1,0.0,0.0,2,1005.1,970.1,70,12,48,100,0.12,4.4,8.9,215,207,9.4,0,0.0,0.0,0.0,0.0,0.0
2022-08-02 06:00:00+07:00,27.653,27.456,23.6,96,22.9,28.6,0.6,0.6,53,1005.5,970.5,100,48,65,100,0.12,3.3,8.6,193,195,8.3,0,0.0,0.0,0.0,0.0,0.0
2022-08-02 07:00:00+07:00,80.282,30.34,24.5,92,23.2,29.9,0.1,0.1,51,1005.5,970.6,56,18,17,100,0.24,1.4,4.1,90,135,10.8,1,0.0,19.0,0.0,19.0,0.0
2022-08-02 08:00:00+07:00,155.02,34.886,25.5,89,23.5,30.7,0.0,0.0,2,1006.2,971.4,62,24,18,100,0.36,3.6,5.0,143,150,11.2,1,3600.0,172.0,68.0,104.0,205.5
2022-08-02 09:00:00+07:00,233.521,38.035,26.2,88,24.1,31.6,0.1,0.1,51,1006.9,972.1,59,21,17,100,0.41,5.2,6.6,164,167,15.1,1,3600.0,368.0,162.0,206.0,295.9
2022-08-02 10:00:00+07:00,344.848,42.959,27.2,84,24.3,32.4,0.1,0.1,51,1007.0,972.3,45,11,9,100,0.57,6.9,8.7,174,175,18.4,1,3600.0,444.0,142.0,302.0,193.5
2022-08-02 11:00:00+07:00,609.574,54.854,28.0,80,24.3,32.9,0.6,0.6,53,1006.9,972.3,41,3,20,89,0.74,9.4,11.9,182,182,22.7,1,3600.0,518.0,273.0,245.0,311.4
2022-08-02 12:00:00+07:00,272.259,38.137,28.3,75,23.4,32.7,1.4,1.4,61,1006.3,971.8,78,38,29,88,0.96,9.1,12.1,189,190,22.7,1,3600.0,562.0,176.0,386.0,182.1
2022-08-02 13:00:00+07:00,593.852,47.819,29.4,76,24.7,36.2,0.1,0.1,51,1005.3,970.9,37,5,14,80,0.99,7.2,9.4,183,184,22.3,1,3600.0,758.0,396.0,362.0,397.1
2022-08-02 14:00:00+07:00,618.181,51.556,29.9,69,23.6,35.2,0.4,0.4,51,1004.2,969.9,64,5,51,97,1.3,11.4,14.6,156,160,26.3,1,3600.0,766.0,558.0,208.0,577.2
2022-08-02 15:00:00+07:00,588.646,54.683,29.0,75,24.1,34.3,1.2,1.2,55,1003.5,969.2,39,5,7,100,1.0,5.2,7.1,164,165,25.6,1,1517.91,413.0,97.0,316.0,110.6
2022-08-02 16:00:00+07:00,428.706,50.156,29.5,73,24.2,34.9,0.1,0.1,51,1003.1,968.8,41,7,10,96,1.11,5.9,7.5,191,197,16.2,1,3600.0,434.0,186.0,248.0,253.3
2022-08-02 17:00:00+07:00,95.449,32.925,27.0,82,23.8,32.0,6.0,6.0,63,1003.5,968.9,73,28,29,100,0.63,6.8,9.2,122,129,22.3,1,3600.0,283.0,114.0,169.0,208.0
2022-08-02 18:00:00+07:00,20.1,28.559,26.9,84,24.0,32.5,0.0,0.0,2,1003.9,969.3,64,23,23,100,0.57,3.2,4.3,180,175,14.8,1,644.19,127.0,27.0,100.0,81.5
2022-08-02 19:00:00+07:00,0.202,27.171,26.6,89,24.6,32.5,0.8,0.8,53,1004.6,970.0,50,10,19,100,0.39,4.2,9.0,160,164,10.1,0,0.0,35.0,3.0,32.0,20.7
2022-08-02 20:00:00+07:00,0.037,26.964,25.7,93,24.4,31.4,0.0,0.0,1,1005.9,971.1,38,3,8,100,0.25,4.3,8.0,180,188,9.4,0,0.0,0.0,0.0,0.0,0.0
2022-08-02 21:00:00+07:00,0.04,27.615,25.3,94,24.2,30.7,0.0,0.0,1,1006.8,971.9,37,4,6,99,0.2,5.2,9.0,192,203,8.3,0,0.0,0.0,0.0,0.0,0.0
2022-08-02 22:00:00+07:00,0.042,28.283,25.0,92,23.5,30.0,0.3,0.3,51,1007.5,972.6,67,12,43,100,0.26,5.2,7.6,168,199,11.5,0,0.0,0.0,0.0,0.0,0.0
2022-08-02 23:00:00+07:00,0.044,27.724,24.8,90,23.0,29.5,1.1,1.1,55,1008.5,973.5,93,40,46,98,0.31,5.0,13.2,210,223,13.3,0,0.0,0.0,0.0,0.0,0.0
2022-08-03 00:00:00+07:00,0.038,27.0,24.7,91,23.1,30.1,0.3,0.3,51,1008.6,973.6,95,50,33,100,0.28,0.8,2.8,27,230,9.7,0,0.0,0.0,0.0,0.0,0.0
2022-08-03 01:00:00+07:00,0.039,27.281,24.3,93,23.1,29.5,1.0,1.0,55,1008.4,973.4,100,100,47,100,0.21,2.3,6.0,219,213,9.0,0,0.0,0.0,0.0,0.0,0.0
2022-08-03 02:00:00+07:00,0.046,27.472,24.1,94,23.1,29.0,0.2,0.2,51,1007.8,972.8,100,82,52,83,0.18,4.2,7.3,211,213,10.4,0,0.0,0.0,0.0,0.0,0.0
2022-08-03 03:00:00+07:00,0.035,26.554,23.9,95,23.1,29.1,0.2,0.2,51,1007.8,972.7,59,35,31,31,0.14,2.1,4.0,211,180,9.4,0,0.0,0.0,0.0,0.0,0.0
2022-08-03 04:00:00+07:00,0.034,24.881,23.7,95,22.8,28.3,0.4,0.4,51,1007.7,972.6,100,100,60,79,0.15,4.9,7.8,163,158,13.0,0,0.0,0.0,0.0,0.0,0.0
2022-08-03 05:00:00+07:00,0.145,25.057,23.5,96,22.7,28.2,0.2,0.2,51,1007.7,972.6,56,18,28,76,0.13,4.2,6.3,200,204,9.7,0,0.0,0.0,0.0,0.0,0.0
2022-08-03 06:00:00+07:00,23.776,26.469,22.9,97,22.3,27.2,2.6,2.6,63,1008.4,973.2,100,71,49,69,0.09,5.2,8.7,196,197,13.0,0,0.0,0.0,0.0,0.0,0.0
2022-08-03 07:00:00+07:00,71.958,28.662,23.9,94,22.9,28.7,0.6,0.6,53,1008.6,973.5,100,100,43,29,0.16,4.0,8.4,207,211,11.9,1,0.0,30.0,7.0,23.0,48.6
2022-08-03 08:00:00+07:00,141.527,31.48,24.6,91,23.1,29.6,0.0,0.0,3,1009.1,974.1,94,80,31,10,0.28,3.7,5.2,191,196,13.0,1,744.84,104.0,28.0,76.0,84.8
2022-08-03 09:00:00+07:00,489.267,45.183,25.7,89,23.8,30.9,0.0,0.0,3,1009.3,974.4,97,88,14,30,0.35,5.2,6.6,168,167,17.3,1,3600.0,350.0,188.0,162.0,343.7
2022-08-03 10:00:00+07:00,876.752,60.633,26.0,88,24.0,31.4,0.0,0.0,3,1009.5,974.6,90,89,16,2,0.39,4.7,5.8,180,180,17.6,1,2903.91,318.0,115.0,203.0,156.8
2022-08-03 11:00:00+07:00,817.072,63.992,26.8,84,23.9,32.0,0.0,0.0,1,1009.3,974.5,39,36,9,4,0.56,5.6,7.0,195,192,17.3,1,767.12,362.0,75.0,287.0,85.6
2022-08-03 12:00:00+07:00,783.194,64.588,28.4,81,24.8,35.4,0.0,0.0,1,1008.8,974.2,26,4,10,56,0.73,6.2,8.0,170,170,20.5,1,3600.0,767.0,531.0,236.0,549.5
2022-08-03 13:00:00+07:00,796.45,65.635,29.2,76,24.5,36.3,0.0,0.0,0,1007.6,973.1,12,4,11,6,0.98,5.6,7.0,165,168,21.2,1,3600.0,800.0,573.0,227.0,574.6
2022-08-03 14:00:00+07:00,724.443,63.538,29.8,72,24.1,37.2,0.0,0.0,1,1006.0,971.7,38,3,12,95,1.19,4.9,5.9,163,166,19.4,1,3600.0,854.0,677.0,177.0,700.5
2022-08-03 15:00:00+07:00,602.96,62.441,30.3,68,23.7,36.7,0.0,0.0,2,1004.9,970.7,52,16,16,93,1.4,5.8,7.6,173,177,17.6,1,3600.0,758.0,605.0,153.0,690.1
2022-08-03 16:00:00+07:00,413.101,57.097,29.9,69,23.5,35.3,0.9,0.9,53,1004.5,970.2,87,38,56,63,1.32,6.5,8.4,174,173,19.1,1,3600.0,647.0,504.0,143.0,687.0
2022-08-03 17:00:00+07:00,205.329,48.437,29.0,75,24.1,33.3,2.5,2.5,63,1004.7,970.3,53,20,10,97,1.0,12.4,16.4,190,189,22.7,1,3600.0,465.0,364.0,101.0,665.2
2022-08-03 18:00:00+07:00,30.161,36.654,25.6,88,23.4,30.5,3.2,3.2,63,1005.7,970.9,55,12,24,100,0.4,5.3,8.9,242,249,29.2,1,3600.0,160.0,84.0,76.0,254.5
2022-08-03 19:00:00+07:00,0.303,30.834,27.2,89,25.2,33.4,0.1,0.1,51,1004.9,970.3,37,5,6,95,0.39,4.6,10.2,135,141,11.2,0,0.0,28.0,3.0,25.0,20.9
2022-08-03 20:00:00+07:00,0.047,29.532,26.2,94,25.1,32.3,0.0,0.0,1,1006.2,971.4,34,1,7,98,0.21,4.2,9.8,160,156,9.0,0,0.0,0.0,0.0,0.0,0.0
2022-08-03 21:00:00+07:00,0.044,29.592,25.7,95,24.8,31.5,0.0,0.0,1,1007.1,972.3,33,2,8,88,0.17,5.0,9.3,180,167,7.9,0,0.0,0.0,0.0,0.0,0.0
2022-08-03 22:00:00+07:00,0.05,29.439,25.8,94,24.7,31.6,0.0,0.0,1,1008.2,973.3,27,8,24,17,0.21,4.7,7.2,184,180,7.9,0,0.0,0.0,0.0,0.0,0.0
2022-08-03 23:00:00+07:00,0.046,28.653,25.4,95,24.5,31.0,0.0,0.0,1,1008.9,974.0,22,8,15,21,0.17,5.2,7.6,168,183,7.6,0,0.0,0.0,0.0,0.0,0.0
2022-08-04 00:00:00+07:00,0.046,27.97,25.0,96,24.4,30.6,0.0,0.0,1,1008.7,973.7,30,15,12,31,0.12,5.1,7.6,176,188,7.6,0,0.0,0.0,0.0,0.0,0.0
2022-08-04 01:00:00+07:00,0.043,27.651,24.6,97,24.0,30.1,5.5,5.5,63,1008.8,973.8,63,22,29,85,0.1,4.0,4.6,27,51,9.0,0,0.0,0.0,0.0,0.0,0.0
2022-08-04 02:00:00+07:00,0.036,26.978,23.8,98,23.4,29.0,3.0,3.0,63,1008.1,973.0,52,33,10,53,0.07,4.1,4.7,322,360,18.4,0,0.0,0.0,0.0,0.0,0.0
2022-08-04 03:00:00+07:00,0.041,27.261,23.7,97,23.3,28.6,0.0,0.0,2,1007.8,972.7,54,17,14,100,0.08,5.4,6.9,323,332,10.8,0,0.0,0.0,0.0,0.0,0.0
2022-08-04 04:00:00+07:00,0.038,26.85,23.5,98,23.1,28.6,0.0,0.0,2,1007.7,972.6,64,27,17,97,0.06,3.1,4.1,315,322,10.1,0,0.0,0.0,0.0,0.0,0.0
2022-08-04 05:00:00+07:00,0.156,27.008,23.4,96,22.8,27.9,1.4,1.4,61,1007.7,972.6,66,30,15,99,0.1,5.4,7.4,312,309,12.2,0,0.0,0.0,0.0,0.0,0.0
2022-08-04 06:00:00+07:00,16.869,27.01,23.2,97,22.7,27.7,0.1,0.1,51,1008.0,972.8,78,34,32,95,0.09,5.4,9.2,318,329,14.0,0,0.0,0.0,0.0,0.0,0.0
2022-08-04 07:00:00+07:00,49.873,28.944,23.8,96,23.2,28.7,0.0,0.0,3,1008.6,973.5,82,49,25,78,0.1,4.8,5.8,333,360,12.2,1,1177.08,44.0,18.0,26.0,125.5
2022-08-04 08:00:00+07:00,152.403,34.114,25.4,88,23.3,30.5,0.0,0.0,1,1009.2,974.3,44,8,13,95,0.38,3.4,4.2,18,20,11.9,1,3600.0,194.0,99.0,95.0,300.6
2022-08-04 09:00:00+07:00,450.311,47.097,26.8,82,23.4,32.1,0.0,0.0,3,1009.0,974.2,100,100,10,100,0.64,2.9,3.4,30,18,12.6,1,3600.0,444.0,333.0,111.0,609.3
2022-08-04 10:00:00+07:00,372.271,47.609,28.0,77,23.5,33.9,0.2,0.2,51,1008.8,974.2,59,26,12,96,0.89,2.1,2.3,59,51,13.0,1,3600.0,612.0,462.0,150.0,630.2
2022-08-04 11:00:00+07:00,746.255,60.779,28.9,75,24.1,35.7,0.0,0.0,1,1008.3,973.8,46,21,8,76,0.99,2.4,2.7,117,113,15.1,1,3600.0,695.0,455.0,240.0,519.2
2022-08-04 12:00:00+07:00,932.216,70.284,29.9,74,24.8,37.8,0.0,0.0,1,1007.5,973.1,22,16,5,15,1.09,5.6,6.6,135,139,19.4,1,3600.0,889.0,719.0,170.0,744.1
2022-08-04 13:00:00+07:00,485.335,58.598,30.5,72,25.0,38.4,0.0,0.0,2,1006.4,972.1,50,19,7,96,1.21,8.1,9.7,135,141,23.0,1,3600.0,949.0,808.0,141.0,810.4
2022-08-04 14:00:00+07:00,505.099,53.425,30.1,72,24.6,37.0,0.3,0.3,51,1005.3,971.0,76,26,38,100,1.18,7.0,8.7,145,150,23.8,1,3600.0,781.0,497.0,284.0,514.4
2022-08-04 15:00:00+07:00,514.325,58.505,30.3,72,24.7,35.8,0.0,0.0,1,1004.0,969.8,40,6,8,100,1.22,7.0,8.7,159,163,18.7,1,3600.0,539.0,263.0,276.0,300.2
2022-08-04 16:00:00+07:00,327.855,47.841,30.5,71,24.5,36.3,1.2,1.2,55,1003.4,969.2,44,7,13,99,1.28,7.6,9.7,172,176,19.4,1,3600.0,641.0,511.0,130.0,697.3
2022-08-04 17:00:00+07:00,92.682,35.697,28.8,77,24.3,34.1,3.0,3.0,63,1003.4,969.0,38,0,14,99,0.92,6.4,9.0,232,233,21.2,1,3600.0,407.0,287.0,120.0,525.5
2022-08-04 18:00:00+07:00,31.441,31.17,28.4,78,24.2,34.2,0.0,0.0,1,1003.9,969.5,45,9,12,100,0.85,2.3,3.2,198,207,14.4,1,3600.0,204.0,114.0,90.0,346.9
2022-08-04 19:00:00+07:00,0.158,28.404,27.4,89,25.5,33.9,0.0,0.0,2,1004.6,970.0,55,6,33,100,0.39,3.7,5.6,241,195,5.8,0,1050.98,41.0,17.0,24.0,118.9
2022-08-04 20:00:00+07:00,0.04,28.058,27.1,86,24.5,33.4,4.2,4.2,63,1006.0,971.4,50,14,13,99,0.5,0.5,3.9,315,146,5.8,0,0.0,0.0,0.0,0.0,0.0
2022-08-04 21:00:00+07:00,0.042,27.944,27.3,82,23.9,33.0,0.8,0.8,53,1006.6,972.0,31,2,3,91,0.66,2.4,5.7,27,125,3.6,0,0.0,0.0,0.0,0.0,0.0
2022-08-04 22:00:00+07:00,0.04,27.285,27.4,79,23.4,32.5,0.0,0.0,1,1007.3,972.6,36,2,9,95,0.78,4.2,7.4,110,119,5.8,0,0.0,0.0,0.0,0.0,0.0
2022-08-04 23:00:00+07:00,0.039,26.839,26.2,84,23.3,31.1,0.0,0.0,1,1007.3,972.5,33,3,2,97,0.53,4.9,7.6,163,155,6.8,0,0.0,0.0,0.0,0.0,0.0
2022-08-05 00:00:00+07:00,0.037,26.572,25.5,88,23.3,30.5,0.0,0.0,2,1006.8,971.9,51,23,1,99,0.39,4.1,5.8,142,158,6.5,0,0.0,0.0,0.0,0.0,0.0
2022-08-05 01:00:00+07:00,0.034,25.993,24.9,93,23.7,30.5,0.1,0.1,51,1006.9,972.0,63,28,13,100,0.21,1.9,4.5,68,104,5.4,0,0.0,0.0,0.0,0.0,0.0
2022-08-05 02:00:00+07:00,0.033,25.703,24.6,91,23.0,29.7,0.1,0.1,51,1006.6,971.7,57,23,10,100,0.29,2.9,6.7,60,74,5.4,0,0.0,0.0,0.0,0.0,0.0
2022-08-05 03:00:00+07:00,0.033,26.048,23.8,93,22.6,28.5,0.1,0.1,51,1006.7,971.7,59,26,10,100,0.21,4.1,7.8,52,68,6.1,0,0.0,0.0,0.0,0.0,0.0
2022-08-05 04:00:00+07:00,0.03,26.323,23.8,90,22.1,28.3,0.0,0.0,2,1006.3,971.3,55,17,16,100,0.29,3.3,8.9,49,63,6.5,0,0.0,0.0,0.0,0.0,0.0
2022-08-05 05:00:00+07:00,0.065,26.605,23.8,91,22.2,28.2,0.0,0.0,2,1006.6,971.6,60,21,18,100,0.27,4.2,6.6,59,61,6.5,0,0.0,0.0,0.0,0.0,0.0
2022-08-05 06:00:00+07:00,17.932,27.29,23.5,94,22.4,28.3,0.0,0.0,2,1006.7,971.6,70,33,18,100,0.19,2.3,2.6,198,146,5.8,0,0.0,0.0,0.0,0.0,0.0
2022-08-05 07:00:00+07:00,109.964,30.997,24.5,91,23.0,29.4,0.0,0.0,2,1007.1,972.1,64,31,11,100,0.26,3.8,6.2,197,170,10.4,1,52.34,37.0,9.0,28.0,62.9
2022-08-05 08:00:00+07:00,217.062,36.331,25.3,88,23.1,30.2,0.0,0.0,2,1007.7,972.8,64,29,13,100,0.39,4.4,5.9,171,169,11.2,1,0.0,128.0,12.0,116.0,36.5
2022-08-05 09:00:00+07:00,453.459,47.267,25.8,85,23.1,30.6,0.0,0.0,1,1007.7,972.8,49,16,8,100,0.49,4.7,6.2,157,159,13.0,1,0.0,228.0,24.0,204.0,43.9
2022-08-05 10:00:00+07:00,553.362,56.266,27.2,80,23.4,32.3,0.0,0.0,2,1007.5,972.8,63,29,12,100,0.72,4.2,4.9,160,163,15.5,1,3600.0,535.0,282.0,253.0,384.8
2022-08-05 11:00:00+07:00,436.731,51.5,28.7,74,23.6,34.9,0.1,0.1,51,1006.9,972.4,52,12,21,96,1.01,5.4,6.5,143,146,19.1,1,3600.0,734.0,556.0,178.0,634.6
2022-08-05 12:00:00+07:00,134.738,39.875,29.7,73,24.3,36.6,0.0,0.0,2,1006.0,971.6,53,32,6,68,1.13,7.3,8.5,147,152,20.9,1,3600.0,839.0,582.0,257.0,602.3
2022-08-05 13:00:00+07:00,440.078,48.166,30.5,71,24.6,38.0,0.1,0.1,51,1004.5,970.3,60,40,0,80,1.28,7.9,9.5,137,143,22.0,1,3600.0,906.0,656.0,250.0,658.1
2022-08-05 14:00:00+07:00,412.634,50.531,30.4,72,24.7,36.7,3.0,3.0,63,1003.2,969.0,54,25,7,92,1.23,12.3,15.5,142,144,27.4,1,3600.0,842.0,613.0,229.0,634.6
2022-08-05 15:00:00+07:00,256.716,44.28,28.1,80,24.4,33.6,4.4,4.4,63,1003.1,968.7,56,17,17,100,0.75,10.4,13.7,200,203,27.7,1,3600.0,660.0,388.0,272.0,443.1
2022-08-05 16:00:00+07:00,260.761,41.341,28.4,79,24.4,34.4,0.1,0.1,51,1002.7,968.3,42,5,13,100,0.82,2.3,3.2,198,207,23.0,1,371.93,291.0,53.0,238.0,72.4
2022-08-05 17:00:00+07:00,61.367,33.945,28.2,81,24.6,34.4,0.5,0.5,53,1002.6,968.2,100,100,6,100,0.73,1.8,2.3,143,162,10.4,1,1007.44,227.0,51.0,176.0,93.6
2022-08-05 18:00:00+07:00,9.689,28.284,27.5,83,24.4,33.5,1.7,1.7,61,1003.1,968.6,56,17,17,100,0.62,2.6,3.5,146,156,9.4,1,400.91,121.0,24.0,97.0,73.4
2022-08-05 19:00:00+07:00,0.088,25.796,26.3,86,23.8,32.2,1.1,1.1,55,1004.2,969.5,56,8,32,100,0.48,0.8,1.6,117,153,6.5,0,0.0,20.0,0.0,20.0,0.0
2022-08-05 20:00:00+07:00,0.035,26.197,26.0,91,24.5,32.2,0.2,0.2,51,1005.1,970.4,58,11,31,100,0.3,1.6,2.7,27,23,2.5,0,0.0,0.0,0.0,0.0,0.0
2022-08-05 21:00:00+07:00,0.035,26.706,25.9,92,24.5,32.0,0.1,0.1,51,1005.7,970.9,57,9,31,100,0.26,2.3,4.1,39,52,3.2,0,0.0,0.0,0.0,0.0,0.0
2022-08-05 22:00:00+07:00,0.031,26.539,25.4,95,24.5,31.3,0.1,0.1,51,1006.2,971.4,40,7,7,100,0.16,3.6,4.2,53,70,4.3,0,0.0,0.0,0.0,0.0,0.0
2022-08-05 23:00:00+07:00,0.029,26.346,25.3,95,24.4,31.1,0.1,0.1,51,1006.5,971.6,100,15,98,100,0.17,3.4,4.0,58,90,4.7,0,0.0,0.0,0.0,0.0,0.0
2022-08-06 00:00:00+07:00,0.031,26.19,25.2,93,23.9,31.0,1.7,1.7,61,1006.4,971.5,100,41,92,100,0.24,1.1,2.4,18,117,4.3,0,0.0,0.0,0.0,0.0,0.0
2022-08-06 01:00:00+07:00,0.025,26.082,24.6,96,23.9,30.0,2.2,2.2,61,1006.2,971.3,100,36,84,100,0.13,3.7,3.2,29,63,7.2,0,0.0,0.0,0.0,0.0,0.0
2022-08-06 02:00:00+07:00,0.019,25.711,24.2,96,23.6,29.3,1.1,1.1,55,1005.7,970.7,90,12,82,100,0.11,5.6,6.4,45,63,11.5,0,0.0,0.0,0.0,0.0,0.0
2022-08-06 03:00:00+07:00,0.026,25.579,24.0,96,23.3,29.1,0.7,0.7,53,1005.2,970.2,86,10,79,100,0.11,3.9,5.9,68,104,9.7,0,0.0,0.0,0.0,0.0,0.0
2022-08-06 04:00:00+07:00,0.024,25.42,23.6,97,23.1,28.5,0.3,0.3,51,1004.9,969.9,100,14,100,100,0.08,4.6,5.5,51,79,8.3,0,0.0,0.0,0.0,0.0,0.0
2022-08-06 05:00:00+07:00,0.099,25.409,23.5,97,23.0,28.5,0.2,0.2,51,1004.9,969.9,100,15,95,100,0.09,3.6,4.7,53,86,7.9,0,0.0,0.0,0.0,0.0,0.0
2022-08-06 06:00:00+07:00,21.719,26.266,23.5,97,23.0,28.5,0.1,0.1,51,1005.2,970.2,95,6,99,100,0.08,2.9,4.0,30,63,6.5,0,0.0,0.0,0.0,0.0,0.0
2022-08-06 07:00:00+07:00,58.792,28.511,24.0,95,23.1,29.2,0.1,0.1,51,1005.6,970.6,100,29,91,100,0.15,2.1,4.5,149,166,4.7,1,0.0,26.0,0.0,26.0,0.0
2022-08-06 08:00:00+07:00,196.528,35.012,24.7,92,23.3,29.7,0.1,0.1,51,1005.7,970.8,95,14,88,100,0.26,4.3,5.4,132,127,10.8,1,0.0,95.0,12.0,83.0,36.6
2022-08-06 09:00:00+07:00,247.436,38.373,25.4,91,23.8,30.5,0.1,0.1,51,1006.2,971.4,59,35,4,83,0.29,5.9,6.9,133,137,17.3,1,0.0,215.0,27.0,188.0,49.5
2022-08-06 10:00:00+07:00,426.996,47.528,26.9,86,24.4,32.6,0.2,0.2,51,1006.2,971.5,58,28,9,90,0.48,5.6,6.4,135,142,20.5,1,3600.0,587.0,435.0,152.0,593.8
2022-08-06 11:00:00+07:00,598.082,54.257,27.8,83,24.6,34.0,0.2,0.2,51,1005.7,971.1,100,100,15,93,0.65,6.9,7.9,133,141,22.3,1,3600.0,674.0,439.0,235.0,501.1
2022-08-06 12:00:00+07:00,819.078,61.105,27.0,83,23.8,31.8,10.3,10.3,65,1004.9,970.3,100,53,40,95,0.62,10.0,12.5,131,134,24.8,1,3600.0,588.0,269.0,319.0,278.4
2022-08-06 13:00:00+07:00,536.378,59.432,26.9,86,24.3,32.7,4.8,4.8,63,1004.0,969.4,100,53,70,99,0.51,3.6,4.9,127,126,24.1,1,1601.3,410.0,113.0,297.0,113.4
2022-08-06 14:00:00+07:00,184.82,36.425,26.8,87,24.5,32.8,0.2,0.2,51,1002.7,968.1,93,11,91,94,0.46,3.0,4.2,194,200,13.7,1,0.0,254.0,21.0,233.0,21.7
2022-08-06 15:00:00+07:00,528.036,50.406,28.1,83,24.9,34.4,0.2,0.2,51,1002.2,967.8,80,14,62,100,0.66,4.9,5.9,163,166,16.6,1,3600.0,601.0,333.0,268.0,380.5
2022-08-06 16:00:00+07:00,273.256,48.155,28.1,82,24.8,34.0,0.3,0.3,51,1001.5,967.1,76,35,26,98,0.68,5.0,6.3,150,156,16.6,1,3600.0,407.0,148.0,259.0,202.4
2022-08-06 17:00:00+07:00,91.559,34.93,26.4,86,23.8,31.3,5.8,5.8,63,1002.1,967.5,95,54,28,99,0.49,7.6,9.7,199,202,18.0,1,2558.23,256.0,79.0,177.0,145.3
2022-08-06 18:00:00+07:00,37.054,30.611,25.5,89,23.5,30.6,3.2,3.2,63,1002.8,968.1,77,11,62,100,0.36,4.7,5.9,122,133,18.4,1,0.0,58.0,4.0,54.0,12.3
2022-08-06 19:00:00+07:00,0.025,24.437,26.2,88,24.1,31.1,0.3,0.3,51,1002.8,968.2,82,29,45,98,0.4,8.0,16.3,198,202,11.5,0,0.0,7.0,0.0,7.0,0.0
2022-08-06 20:00:00+07:00,0.018,25.032,25.6,90,23.8,31.0,0.1,0.1,51,1003.6,968.9,33,0,6,99,0.34,3.7,9.8,209,204,14.8,0,0.0,0.0,0.0,0.0,0.0
2022-08-06 21:00:00+07:00,0.017,25.167,25.0,92,23.7,30.3,0.0,0.0,2,1004.7,969.9,57,14,24,100,0.25,4.1,10.9,195,188,7.9,0,0.0,0.0,0.0,0.0,0.0
2022-08-06 22:00:00+07:00,0.021,25.332,25.1,89,23.3,30.0,0.0,0.0,1,1005.4,970.6,43,2,19,99,0.33,5.3,11.8,208,200,10.4,0,0.0,0.0,0.0,0.0,0.0
2022-08-06 23:00:00+07:00,0.023,25.615,24.5,93,23.3,29.4,0.0,0.0,2,1005.5,970.6,70,12,50,99,0.2,4.9,7.5,216,197,9.7,0,0.0,0.0,0.0,0.0,0.0
2022-08-07 00:00:00+07:00,0.031,25.392,25.5,85,22.7,30.4,0.0,0.0,2,1005.0,970.2,64,17,41,82,0.5,2.7,4.7,203,184,7.2,0,0.0,0.0,0.0,0.0,0.0
2022-08-07 01:00:00+07:00,0.027,25.641,24.2,90,22.4,28.7,1.0,1.0,55,1004.7,969.8,100,61,53,100,0.31,4.3,7.2,180,180,10.1,0,0.0,0.0,0.0,0.0,0.0
2022-08-07 02:00:00+07:00,0.029,24.951,24.3,88,22.1,28.7,3.0,3.0,63,1004.4,969.5,94,41,46,100,0.38,3.9,6.9,202,189,10.4,0,0.0,0.0,0.0,0.0,0.0
2022-08-07 03:00:00+07:00,0.027,24.956,24.2,90,22.5,28.9,1.0,1.0,55,1004.2,969.3,100,100,49,100,0.29,3.3,6.3,139,149,10.4,0,0.0,0.0,0.0,0.0,0.0
2022-08-07 04:00:00+07:00,0.024,25.382,24.2,90,22.5,29.3,0.3,0.3,51,1003.9,969.0,100,100,38,100,0.3,0.5,4.4,135,145,7.6,0,0.0,0.0,0.0,0.0,0.0
2022-08-07 05:00:00+07:00,0.089,25.908,24.0,93,22.7,29.1,0.8,0.8,53,1004.1,969.2,100,46,73,100,0.22,1.1,4.0,252,175,8.3,0,0.0,0.0,0.0,0.0,0.0
2022-08-07 06:00:00+07:00,28.969,26.793,24.0,93,22.8,29.1,0.1,0.1,51,1004.2,969.3,58,18,20,100,0.21,1.5,3.7,256,209,3.6,0,0.0,0.0,0.0,0.0,0.0
2022-08-07 07:00:00+07:00,117.784,31.202,24.4,93,23.1,29.5,0.6,0.6,53,1004.8,969.9,62,18,26,100,0.22,2.9,5.0,210,210,9.0,1,0.0,32.0,7.0,25.0,49.3
2022-08-07 08:00:00+07:00,194.706,35.092,25.3,88,23.2,30.1,0.1,0.1,51,1005.6,970.8,93,41,44,100,0.38,5.0,7.0,150,159,12.6,1,3428.94,156.0,57.0,99.0,174.3
2022-08-07 09:00:00+07:00,321.559,41.768,26.1,85,23.3,30.7,0.1,0.1,51,1005.8,971.0,100,48,65,100,0.51,7.3,9.4,171,173,18.7,1,3600.0,332.0,140.0,192.0,256.8
